SPA1 power,SPA1 bg fraction,RC bg intensity,SPA1 detuning,RC detuning,v_forward,prob ini,prob fin
0.0002,0.001,0.004,-10920000.0,0.0,158.4,0.9999987551948036,3.714921032241744e-7
0.0002,0.001,0.004,-10400000.0,0.0,158.4,0.9999992779578784,9.527764946198149e-9
0.0002,0.001,0.004,-9879999.999999998,0.0,158.4,0.9999967089894705,1.5801197291808744e-6
0.0002,0.001,0.004,-9360000.0,0.0,158.4,0.9999983446884502,7.70129606932992e-7
0.0002,0.001,0.004,-8840000.0,0.0,158.4,0.9999989553886114,2.000466365839533e-7
0.0002,0.001,0.004,-8320000.0,0.0,158.4,0.9999988814827218,4.782771110372135e-7
0.0002,0.001,0.004,-7800000.0,0.0,158.4,0.999997989385285,5.569014865403605e-7
0.0002,0.001,0.004,-7279999.999999999,0.0,158.4,0.9999937112261177,2.9692225963076632e-6
0.0002,0.001,0.004,-6760000.0,0.0,158.4,0.9999949014024473,9.170629916481044e-7
0.0002,0.001,0.004,-6240000.0,0.0,158.4,0.9999816004086262,8.627425532238876e-6
0.0002,0.001,0.004,-5720000.0,0.0,158.4,0.9997604123808809,0.00009410908060175355
0.0002,0.001,0.004,-5199999.999999999,0.0,158.4,0.9628696132807103,0.014883601060309089
