SPA1 power,SPA1 bg fraction,SPA2 power,SPA2 bg fraction,SPA1 detuning,SPA2 detuning,v_forward,prob ini,prob inter,prob fin
0.0002,0.01,2.5118864315095823e-6,0.020800000000000003,0.0,800000.0000000002,184.0,0.028389786432664002,0.8974192801870076,0.00040010482667660616
0.0002,0.01,2.5118864315095823e-6,0.020800000000000003,0.0,1000000.0,184.0,0.028374057228605854,0.8973405028224459,0.00025337849125883245
0.0002,0.01,2.5118864315095823e-6,0.020800000000000003,0.0,1200000.0000000002,184.0,0.028369900004017713,0.8975230962295334,0.0001865574088049078
0.0002,0.01,2.5118864315095823e-6,0.020800000000000003,0.0,1400000.0000000005,184.0,0.02836802846615104,0.8974399124768423,0.00012870601624851303
0.0002,0.01,2.5118864315095823e-6,0.020800000000000003,0.0,1600000.0,184.0,0.02837052884986294,0.897478647172362,0.00019953803573644728
0.0002,0.01,2.5118864315095823e-6,0.020800000000000003,0.0,1800000.0000000002,184.0,0.028370957704111292,0.8975580026288625,0.00025770097915543737
0.0002,0.01,2.5118864315095823e-6,0.020800000000000003,0.0,2000000.0,184.0,0.028371620999466995,0.8975585458856571,0.00018501944807037865
0.0002,0.01,2.5118864315095823e-6,0.030700000000000005,0.0,-2000000.0,184.0,0.02826460619106389,0.8978094775309723,0.000026762995748182523
0.0002,0.01,2.5118864315095823e-6,0.030700000000000005,0.0,-1800000.0,184.0,0.027745593680393504,0.8978072918165264,0.0005361901808611057
0.0002,0.01,2.5118864315095823e-6,0.030700000000000005,0.0,-1600000.0,184.0,0.028026579648359834,0.8977923411419679,0.00023146652810522141
0.0002,0.01,2.5118864315095823e-6,0.030700000000000005,0.0,-1400000.0,184.0,0.02784515828157342,0.8978277540027514,0.00048434928070321015
0.0002,0.01,2.5118864315095823e-6,0.030700000000000005,0.0,-1200000.0,184.0,0.028102855652060166,0.8934870623433718,0.00022245463168246913
0.0002,0.01,2.5118864315095823e-6,0.030700000000000005,0.0,-1000000.0,184.0,0.028042687123238985,0.8853623576978172,0.0003279730397447601
0.0002,0.01,2.5118864315095823e-6,0.030700000000000005,0.0,-799999.9999999998,184.0,0.028365014069341294,0.8206542523059934,0.04658494270327427
0.0002,0.01,2.5118864315095823e-6,0.030700000000000005,0.0,-599999.9999999999,184.0,0.02839334319135842,0.733376075700637,0.11176696363556787
0.0002,0.01,2.5118864315095823e-6,0.030700000000000005,0.0,-399999.9999999999,184.0,0.028441142417831525,0.570185076771397,0.23603499663096036
0.0002,0.01,2.5118864315095823e-6,0.030700000000000005,0.0,-199999.99999999994,184.0,0.02848055863296475,0.4449305783431996,0.3515078221846382
0.0002,0.01,2.5118864315095823e-6,0.030700000000000005,0.0,0.0,184.0,0.02852711446419091,0.32729040426627637,0.5570675840059399
0.0002,0.01,2.5118864315095823e-6,0.030700000000000005,0.0,200000.00000000017,184.0,0.028550723609050546,0.3464165417279897,0.5427733711417239
0.0002,0.01,2.5118864315095823e-6,0.030700000000000005,0.0,400000.00000000035,184.0,0.028416024472134094,0.8779681781813454,0.018245357067462047
0.0002,0.01,2.5118864315095823e-6,0.030700000000000005,0.0,600000.0000000001,184.0,0.02851564496766089,0.7704156130309537,0.11040359481620574
0.0002,0.01,2.5118864315095823e-6,0.030700000000000005,0.0,800000.0000000002,184.0,0.02838680393525317,0.8974655308943436,0.0004133943644427584
0.0002,0.01,2.5118864315095823e-6,0.030700000000000005,0.0,1000000.0,184.0,0.02836880205884612,0.8973697041778271,0.0002449840325051402
0.0002,0.01,2.5118864315095823e-6,0.030700000000000005,0.0,1200000.0000000002,184.0,0.028363886427666053,0.8975675493699333,0.00016418250783214956
0.0002,0.01,2.5118864315095823e-6,0.030700000000000005,0.0,1400000.0000000005,184.0,0.028361883266271988,0.8974811396966549,0.00012077785639010418
0.0002,0.01,2.5118864315095823e-6,0.030700000000000005,0.0,1600000.0,184.0,0.028364300398332157,0.897510330638071,0.0001909506805153915
0.0002,0.01,2.5118864315095823e-6,0.030700000000000005,0.0,1800000.0000000002,184.0,0.02836467059449181,0.8975939752726341,0.0002799739767250916
0.0002,0.01,2.5118864315095823e-6,0.030700000000000005,0.0,2000000.0,184.0,0.02836534071860775,0.8976100668128463,0.0001692029734465046
0.0002,0.01,2.5118864315095823e-6,0.040600000000000004,0.0,-2000000.0,184.0,0.028232094066143548,0.8978415301348216,0.00003290329788752167
0.0002,0.01,2.5118864315095823e-6,0.040600000000000004,0.0,-1800000.0,184.0,0.02755339917285562,0.8978391761711669,0.0007002920424463471
0.0002,0.01,2.5118864315095823e-6,0.040600000000000004,0.0,-1600000.0,184.0,0.027945222159756762,0.8978193343430054,0.0002805501846227201
0.0002,0.01,2.5118864315095823e-6,0.040600000000000004,0.0,-1400000.0,184.0,0.027704339592727435,0.8978649081205171,0.0006100322141894843
0.0002,0.01,2.5118864315095823e-6,0.040600000000000004,0.0,-1200000.0,184.0,0.028054078741699684,0.8929455612403213,0.00025685161096642583
0.0002,0.01,2.5118864315095823e-6,0.040600000000000004,0.0,-1000000.0,184.0,0.027953951172758756,0.8840327192110616,0.0004133214840490504
0.0002,0.01,2.5118864315095823e-6,0.040600000000000004,0.0,-799999.9999999998,184.0,0.028359230593852838,0.8133763003368016,0.051828472678844724
0.0002,0.01,2.5118864315095823e-6,0.040600000000000004,0.0,-599999.9999999999,184.0,0.028390593286550247,0.7216984647787728,0.12116530537917453
0.0002,0.01,2.5118864315095823e-6,0.040600000000000004,0.0,-399999.9999999999,184.0,0.02844028758686182,0.5552162455544749,0.2489018638659727
0.0002,0.01,2.5118864315095823e-6,0.040600000000000004,0.0,-199999.99999999994,184.0,0.02848029036787705,0.42985637093706247,0.3647734727076546
0.0002,0.01,2.5118864315095823e-6,0.040600000000000004,0.0,0.0,184.0,0.028526450668682556,0.31358768427624467,0.5708063431592206
0.0002,0.01,2.5118864315095823e-6,0.040600000000000004,0.0,200000.00000000017,184.0,0.028551531423909777,0.3255394017611369,0.5615137482066599
0.0002,0.01,2.5118864315095823e-6,0.040600000000000004,0.0,400000.00000000035,184.0,0.028416151142765786,0.8718200649656012,0.02396215922032548
0.0002,0.01,2.5118864315095823e-6,0.040600000000000004,0.0,600000.0000000001,184.0,0.028567290634041932,0.7457591013609137,0.12416011347815534
0.0002,0.01,2.5118864315095823e-6,0.040600000000000004,0.0,800000.0000000002,184.0,0.02838464707002605,0.8974899827494993,0.0004365506617471283
0.0002,0.01,2.5118864315095823e-6,0.040600000000000004,0.0,1000000.0,184.0,0.028364508222827527,0.8973956795465668,0.0002419247538997045
0.0002,0.01,2.5118864315095823e-6,0.040600000000000004,0.0,1200000.0000000002,184.0,0.028358861045283335,0.8976038075308561,0.00014700491470936002
0.0002,0.01,2.5118864315095823e-6,0.040600000000000004,0.0,1400000.0000000005,184.0,0.028356714954506836,0.8975148562173851,0.00011650475151522732
0.0002,0.01,2.5118864315095823e-6,0.040600000000000004,0.0,1600000.0,184.0,0.02835903824391322,0.8975368859750713,0.0001841271025210704
0.0002,0.01,2.5118864315095823e-6,0.040600000000000004,0.0,1800000.0000000002,184.0,0.028359343568707018,0.8976245885923994,0.0002994126317017948
0.0002,0.01,2.5118864315095823e-6,0.040600000000000004,0.0,2000000.0,184.0,0.028360014518755347,0.8976541651366697,0.00015644851046083192
0.0002,0.01,2.5118864315095823e-6,0.0505,0.0,-2000000.0,184.0,0.028200764095612705,0.8978695332182826,0.000038680254194577905
0.0002,0.01,2.5118864315095823e-6,0.0505,0.0,-1800000.0,184.0,0.027363135181684695,0.8978671205078612,0.0008636004308233548
0.0002,0.01,2.5118864315095823e-6,0.0505,0.0,-1600000.0,184.0,0.027868671196968033,0.8978424922773595,0.0003262137720665315
0.0002,0.01,2.5118864315095823e-6,0.0505,0.0,-1400000.0,184.0,0.02756566818555977,0.8978980354868812,0.0007341975681677855
0.0002,0.01,2.5118864315095823e-6,0.0505,0.0,-1200000.0,184.0,0.028009199176031962,0.8924344561281291,0.0002883911351987807
0.0002,0.01,2.5118864315095823e-6,0.0505,0.0,-1000000.0,184.0,0.027866392024946215,0.8827851552216971,0.000497954510596546
0.0002,0.01,2.5118864315095823e-6,0.0505,0.0,-799999.9999999998,184.0,0.02835406043371389,0.8067152017951982,0.05663754817552894
0.0002,0.01,2.5118864315095823e-6,0.0505,0.0,-599999.9999999999,184.0,0.028388289082139775,0.711102977512132,0.1297424055610917
0.0002,0.01,2.5118864315095823e-6,0.0505,0.0,-399999.9999999999,184.0,0.02843964661505678,0.5419216823587825,0.2604083646475228
0.0002,0.01,2.5118864315095823e-6,0.0505,0.0,-199999.99999999994,184.0,0.0284801483380818,0.41664712499957157,0.37649676854546027
0.0002,0.01,2.5118864315095823e-6,0.0505,0.0,0.0,184.0,0.028525872043022125,0.30163631665189267,0.5826550759800847
0.0002,0.01,2.5118864315095823e-6,0.0505,0.0,200000.00000000017,184.0,0.028552084180979723,0.30733866960063494,0.5777228789653128
0.0002,0.01,2.5118864315095823e-6,0.0505,0.0,400000.00000000035,184.0,0.028416622530004515,0.8656776081891104,0.029682121922747166
0.0002,0.01,2.5118864315095823e-6,0.0505,0.0,600000.0000000001,184.0,0.028619493432427114,0.6156683324590304,0.22992366486492732
0.0002,0.01,2.5118864315095823e-6,0.0505,0.0,800000.0000000002,184.0,0.028383047456628216,0.8974977829332071,0.00046721643478738677
0.0002,0.01,2.5118864315095823e-6,0.0505,0.0,1000000.0,184.0,0.028360849721260437,0.8974196627919335,0.00024205165833356796
0.0002,0.01,2.5118864315095823e-6,0.0505,0.0,1200000.0000000002,184.0,0.028354483281333127,0.8976346724081814,0.00013318623516464105
0.0002,0.01,2.5118864315095823e-6,0.0505,0.0,1400000.0000000005,184.0,0.028352183690692395,0.8975437182765392,0.00011455222868797765
0.0002,0.01,2.5118864315095823e-6,0.0505,0.0,1600000.0,184.0,0.028354405556616464,0.8975601073580584,0.0001784579528087044
0.0002,0.01,2.5118864315095823e-6,0.0505,0.0,1800000.0000000002,184.0,0.028354640047587417,0.8976517510462434,0.000316975390200088
0.0002,0.01,2.5118864315095823e-6,0.0505,0.0,2000000.0,184.0,0.028355307539101236,0.8976934313145267,0.00014569378565383926
0.0002,0.01,2.5118864315095823e-6,0.06040000000000001,0.0,-2000000.0,184.0,0.028170307765230367,0.897894615152793,0.000044188533489485916
0.0002,0.01,2.5118864315095823e-6,0.06040000000000001,0.0,-1800000.0,184.0,0.02717442309446231,0.897892230680563,0.0010262605365729373
0.0002,0.01,2.5118864315095823e-6,0.06040000000000001,0.0,-1600000.0,184.0,0.02779604371858395,0.8978629300074744,0.00036901879599268033
0.0002,0.01,2.5118864315095823e-6,0.06040000000000001,0.0,-1400000.0,184.0,0.02742835823655245,0.8979282737445189,0.0008574487991967496
0.0002,0.01,2.5118864315095823e-6,0.06040000000000001,0.0,-1200000.0,184.0,0.027967251380209487,0.8919451024253152,0.00031779724059756095
0.0002,0.01,2.5118864315095823e-6,0.06040000000000001,0.0,-1000000.0,184.0,0.027779528039497705,0.88159661888793,0.0005822102182641462
0.0002,0.01,2.5118864315095823e-6,0.06040000000000001,0.0,-799999.9999999998,184.0,0.028349335480385093,0.8005063203347693,0.061127371350914145
0.0002,0.01,2.5118864315095823e-6,0.06040000000000001,0.0,-599999.9999999999,184.0,0.02838631276404973,0.7012924907802659,0.13772647465347687
0.0002,0.01,2.5118864315095823e-6,0.06040000000000001,0.0,-399999.9999999999,184.0,0.028439162657882475,0.5298411100767455,0.2709301459521343
0.0002,0.01,2.5118864315095823e-6,0.06040000000000001,0.0,-199999.99999999994,184.0,0.02848010287646071,0.4047861697197702,0.38710783717683206
0.0002,0.01,2.5118864315095823e-6,0.06040000000000001,0.0,0.0,184.0,0.028525350159596143,0.2909652924988489,0.5931399065248976
0.0002,0.01,2.5118864315095823e-6,0.06040000000000001,0.0,200000.00000000017,184.0,0.028552466122498992,0.291104082287132,0.5920882936549324
0.0002,0.01,2.5118864315095823e-6,0.06040000000000001,0.0,400000.00000000035,184.0,0.02841733951154198,0.8595463644229524,0.03540015686600031
0.0002,0.01,2.5118864315095823e-6,0.06040000000000001,0.0,600000.0000000001,184.0,0.028671336289427723,0.41741739456504434,0.39885050024948837
0.0002,0.01,2.5118864315095823e-6,0.06040000000000001,0.0,800000.0000000002,184.0,0.028381864982044057,0.8974917073751981,0.0005041462127813384
0.0002,0.01,2.5118864315095823e-6,0.06040000000000001,0.0,1000000.0,184.0,0.028357656638427403,0.8974422740680212,0.0002442552870087141
0.0002,0.01,2.5118864315095823e-6,0.06040000000000001,0.0,1200000.0000000002,184.0,0.02835057488836409,0.8976616136854693,0.00012176760818248314
0.0002,0.01,2.5118864315095823e-6,0.06040000000000001,0.0,1400000.0000000005,184.0,0.028348112517744554,0.8975691166196499,0.00011422375274002924
0.0002,0.01,2.5118864315095823e-6,0.06040000000000001,0.0,1600000.0,184.0,0.028350225658630972,0.8975809335488503,0.00017362348906418433
0.0002,0.01,2.5118864315095823e-6,0.06040000000000001,0.0,1800000.0000000002,184.0,0.028350385297863157,0.8976764567466125,0.0003331645981810345
0.0002,0.01,2.5118864315095823e-6,0.06040000000000001,0.0,2000000.0,184.0,0.02835104589835447,0.8977292177685872,0.00013638304428001223
0.0002,0.01,2.5118864315095823e-6,0.0703,0.0,-2000000.0,184.0,0.028140528703267508,0.8979174549697939,0.0000494961599882215
0.0002,0.01,2.5118864315095823e-6,0.0703,0.0,-1800000.0,184.0,0.026987050000576145,0.897915169251278,0.00118834361393533
0.0002,0.01,2.5118864315095823e-6,0.0703,0.0,-1600000.0,184.0,0.02772677436457605,0.8978813146871554,0.0004093315216596291
0.0002,0.01,2.5118864315095823e-6,0.0703,0.0,-1400000.0,184.0,0.027291961852605604,0.8979563043507753,0.0009801258236450058
0.0002,0.01,2.5118864315095823e-6,0.0703,0.0,-1200000.0,184.0,0.02792762989447432,0.8914723078905783,0.0003455290306263117
0.0002,0.01,2.5118864315095823e-6,0.0703,0.0,-1000000.0,184.0,0.027693090417181813,0.880453255072027,0.0006662694554241058
0.0002,0.01,2.5118864315095823e-6,0.0703,0.0,-799999.9999999998,184.0,0.028344954455910242,0.7946500164356446,0.06536768986400546
0.0002,0.01,2.5118864315095823e-6,0.0703,0.0,-599999.9999999999,184.0,0.028384592629928804,0.6920878251351135,0.1452548936834692
0.0002,0.01,2.5118864315095823e-6,0.0703,0.0,-399999.9999999999,184.0,0.028438800826371145,0.5186966260607148,0.2806936820270173
0.0002,0.01,2.5118864315095823e-6,0.0703,0.0,-199999.99999999994,184.0,0.02848013554444192,0.39396155509898423,0.39686598179787613
0.0002,0.01,2.5118864315095823e-6,0.0703,0.0,0.0,184.0,0.02852486798438868,0.2812877046765001,0.6025783596126196
0.0002,0.01,2.5118864315095823e-6,0.0703,0.0,200000.00000000017,184.0,0.028552727818920792,0.2764051249360061,0.6050239419181868
0.0002,0.01,2.5118864315095823e-6,0.0703,0.0,400000.00000000035,184.0,0.0284182417075311,0.8534313777692979,0.041111353280411975
0.0002,0.01,2.5118864315095823e-6,0.0703,0.0,600000.0000000001,184.0,0.02872236404314263,0.21723286154288507,0.5750510138023351
0.0002,0.01,2.5118864315095823e-6,0.0703,0.0,800000.0000000002,184.0,0.028381015203502447,0.8974734992473827,0.0005465679535677004
0.0002,0.01,2.5118864315095823e-6,0.0703,0.0,1000000.0,184.0,0.028354825946431027,0.8974638688763364,0.00024787805327455603
0.0002,0.01,2.5118864315095823e-6,0.0703,0.0,1200000.0000000002,184.0,0.028347028617581857,0.8976855187695364,0.00011217414650556361
0.0002,0.01,2.5118864315095823e-6,0.0703,0.0,1400000.0000000005,184.0,0.02834439422796744,0.8975918888557978,0.00011510123536012379
0.0002,0.01,2.5118864315095823e-6,0.0703,0.0,1600000.0,184.0,0.028346392947195456,0.8975999279096878,0.0001694308129134222
0.0002,0.01,2.5118864315095823e-6,0.0703,0.0,1800000.0000000002,184.0,0.028346473144683464,0.8976993039363785,0.0003482827682930234
0.0002,0.01,2.5118864315095823e-6,0.0703,0.0,2000000.0,184.0,0.028347124013221734,0.8977623384926332,0.0001281820517571976
0.0002,0.01,2.5118864315095823e-6,0.08020000000000001,0.0,-2000000.0,184.0,0.02811129000573628,0.897938498431209,0.000054655953241459574
0.0002,0.01,2.5118864315095823e-6,0.08020000000000001,0.0,-1800000.0,184.0,0.026800886305978038,0.897936369905638,0.0013498852204110016
0.0002,0.01,2.5118864315095823e-6,0.08020000000000001,0.0,-1600000.0,184.0,0.02766046762434558,0.8978980855237525,0.00044741266023487096
0.0002,0.01,2.5118864315095823e-6,0.08020000000000001,0.0,-1400000.0,184.0,0.02715620100862615,0.8979825751280881,0.001102436144323464
0.0002,0.01,2.5118864315095823e-6,0.08020000000000001,0.0,-1200000.0,184.0,0.027889919448126257,0.8910126639543999,0.00037190509015490477
0.0002,0.01,2.5118864315095823e-6,0.08020000000000001,0.0,-1000000.0,184.0,0.02760691676227042,0.8793459632570443,0.0007502354592477467
0.0002,0.01,2.5118864315095823e-6,0.08020000000000001,0.0,-799999.9999999998,184.0,0.02834085062238101,0.7890803815442475,0.06940465743773412
0.0002,0.01,2.5118864315095823e-6,0.08020000000000001,0.0,-599999.9999999999,184.0,0.02838308120783716,0.6833709025325057,0.1524180342049151
0.0002,0.01,2.5118864315095823e-6,0.08020000000000001,0.0,-399999.9999999999,184.0,0.02843853805632867,0.5083048683517883,0.28984818089925735
0.0002,0.01,2.5118864315095823e-6,0.08020000000000001,0.0,-199999.99999999994,184.0,0.028480233808744572,0.38396745711065694,0.405942033522126
0.0002,0.01,2.5118864315095823e-6,0.08020000000000001,0.0,0.0,184.0,0.028524414485425805,0.2724126153831501,0.6111798587854801
0.0002,0.01,2.5118864315095823e-6,0.08020000000000001,0.0,200000.00000000017,184.0,0.028552902195409825,0.26295666004864177,0.6168022170192569
0.0002,0.01,2.5118864315095823e-6,0.08020000000000001,0.0,400000.00000000035,184.0,0.02841928882341909,0.8473372389708894,0.04681108324552103
0.0002,0.01,2.5118864315095823e-6,0.08020000000000001,0.0,600000.0000000001,184.0,0.028772018791587053,0.07475683855706332,0.7058397189414177
0.0002,0.01,2.5118864315095823e-6,0.08020000000000001,0.0,800000.0000000002,184.0,0.028380442740697415,0.8974443755146921,0.000593942487337227
0.0002,0.01,2.5118864315095823e-6,0.08020000000000001,0.0,1000000.0,184.0,0.0283522904127061,0.8974846660205081,0.00025249470631226673
0.0002,0.01,2.5118864315095823e-6,0.08020000000000001,0.0,1200000.0000000002,184.0,0.028343774259437116,0.897706971914353,0.00010402929451995757
0.0002,0.01,2.5118864315095823e-6,0.08020000000000001,0.0,1400000.0000000005,184.0,0.02834095862296828,0.8976125866361375,0.00011691027322551435
0.0002,0.01,2.5118864315095823e-6,0.08020000000000001,0.0,1600000.0,184.0,0.028342837220125833,0.8976174610021997,0.000165752823870744
0.0002,0.01,2.5118864315095823e-6,0.08020000000000001,0.0,1800000.0000000002,184.0,0.028342834424059358,0.8977206829231752,0.000362529108866204
0.0002,0.01,2.5118864315095823e-6,0.08020000000000001,0.0,2000000.0,184.0,0.028343472985175203,0.8977933278256893,0.00012087112075683788
0.0002,0.01,2.5118864315095823e-6,0.09010000000000001,0.0,-2000000.0,184.0,0.028082490021337968,0.897958056870402,0.00005971105510457427
0.0002,0.01,2.5118864315095823e-6,0.09010000000000001,0.0,-1800000.0,184.0,0.026615848802841457,0.8979561360893537,0.0015109019821593784
0.0002,0.01,2.5118864315095823e-6,0.09010000000000001,0.0,-1600000.0,184.0,0.02759682928838741,0.8979135483991667,0.00048345928204495954
0.0002,0.01,2.5118864315095823e-6,0.09010000000000001,0.0,-1400000.0,184.0,0.02702089416891992,0.898007396880594,0.0012245130740424777
0.0002,0.01,2.5118864315095823e-6,0.09010000000000001,0.0,-1200000.0,184.0,0.027853816551400803,0.890563790279198,0.0003971608228101585
0.0002,0.01,2.5118864315095823e-6,0.09010000000000001,0.0,-1000000.0,184.0,0.027520904342276043,0.8782683819449599,0.0008341687837337987
0.0002,0.01,2.5118864315095823e-6,0.09010000000000001,0.0,-799999.9999999998,184.0,0.028336977175512514,0.7837510275050378,0.07327077210057667
0.0002,0.01,2.5118864315095823e-6,0.09010000000000001,0.0,-599999.9999999999,184.0,0.028381744918771518,0.6750589416667243,0.1592791355877939
0.0002,0.01,2.5118864315095823e-6,0.09010000000000001,0.0,-399999.9999999999,184.0,0.028438357757143252,0.4985371347816409,0.2984982181816766
0.0002,0.01,2.5118864315095823e-6,0.09010000000000001,0.0,-199999.99999999994,184.0,0.02848038863158946,0.37465940137603554,0.41445571975559675
0.0002,0.01,2.5118864315095823e-6,0.09010000000000001,0.0,0.0,184.0,0.028523981762415503,0.2642048806514777,0.6190913542308891
0.0002,0.01,2.5118864315095823e-6,0.09010000000000001,0.0,200000.00000000017,184.0,0.0285530121066859,0.2505577574270837,0.6276138845844942
0.0002,0.01,2.5118864315095823e-6,0.09010000000000001,0.0,400000.00000000035,184.0,0.02842045213953301,0.8412681528696867,0.0524950091551386
0.0002,0.01,2.5118864315095823e-6,0.09010000000000001,0.0,600000.0000000001,184.0,0.028819413183307396,0.022412646369285808,0.7601753724766348
0.0002,0.01,2.5118864315095823e-6,0.09010000000000001,0.0,800000.0000000002,184.0,0.028380109743208787,0.897405257954831,0.0006458546114635355
0.0002,0.01,2.5118864315095823e-6,0.09010000000000001,0.0,1000000.0,184.0,0.02835000231905814,0.8975048076395297,0.0002578131281582673
0.0002,0.01,2.5118864315095823e-6,0.09010000000000001,0.0,1200000.0000000002,184.0,0.028340761692435212,0.897726383857045,0.00009707060701122704
0.0002,0.01,2.5118864315095823e-6,0.09010000000000001,0.0,1400000.0000000005,184.0,0.02833775732820135,0.8976315953729754,0.00011945915373693723
0.0002,0.01,2.5118864315095823e-6,0.09010000000000001,0.0,1600000.0,184.0,0.028339510510036352,0.8976337911656259,0.0001625003430086534
0.0002,0.01,2.5118864315095823e-6,0.09010000000000001,0.0,1800000.0000000002,184.0,0.028339420774151098,0.8977408666165742,0.0003760430448230893
0.0002,0.01,2.5118864315095823e-6,0.09010000000000001,0.0,2000000.0,184.0,0.028340044812130705,0.8978225584513443,0.0001142966830350172
0.0002,0.01,2.5118864315095823e-6,0.1,0.0,-2000000.0,184.0,0.028054049330594574,0.8979763583539545,0.00006469802239805045
0.0002,0.01,2.5118864315095823e-6,0.1,0.0,-1800000.0,184.0,0.0264318825196274,0.8979746886848675,0.0016713997011726118
0.0002,0.01,2.5118864315095823e-6,0.1,0.0,-1600000.0,184.0,0.027535630330387223,0.8979279261216249,0.0005176270963969024
0.0002,0.01,2.5118864315095823e-6,0.1,0.0,-1400000.0,184.0,0.02688591789783279,0.8980309970483671,0.0013464452882314603
0.0002,0.01,2.5118864315095823e-6,0.1,0.0,-1200000.0,184.0,0.02781908855178654,0.8901239475108351,0.0004214784941005202
0.0002,0.01,2.5118864315095823e-6,0.1,0.0,-1000000.0,184.0,0.027434986313136074,0.8772158579010144,0.0009181046377068357
0.0002,0.01,2.5118864315095823e-6,0.1,0.0,-799999.9999999998,184.0,0.028333299870722615,0.7786277691599017,0.07698999133827364
0.0002,0.01,2.5118864315095823e-6,0.1,0.0,-599999.9999999999,184.0,0.0283805588946288,0.6670911874079904,0.1658845252976152
0.0002,0.01,2.5118864315095823e-6,0.1,0.0,-399999.9999999999,184.0,0.028438247793908786,0.4892988524973907,0.3067205196519535
0.0002,0.01,2.5118864315095823e-6,0.1,0.0,-199999.99999999994,184.0,0.028480592951110034,0.3659312281385808,0.42249488792558326
0.0002,0.01,2.5118864315095823e-6,0.1,0.0,0.0,184.0,0.02852356419081578,0.25656439464866804,0.626420798685322
0.0002,0.01,2.5118864315095823e-6,0.1,0.0,200000.00000000017,184.0,0.028553073882789017,0.23906015695964297,0.6375988813171956
0.0002,0.01,2.5118864315095823e-6,0.1,0.0,400000.00000000035,184.0,0.028421710394068257,0.8352279895582054,0.05815906842200204
0.0002,0.01,2.5118864315095823e-6,0.1,0.0,600000.0000000001,184.0,0.028863318399504723,0.060732875932433074,0.7338824101346075
0.0002,0.01,2.5118864315095823e-6,0.1,0.0,800000.0000000002,184.0,0.02837998794419043,0.8973568927163443,0.0007019575746653245
0.0002,0.01,2.5118864315095823e-6,0.1,0.0,1000000.0,184.0,0.02834792729764866,0.8975243880082804,0.00026362376665530857
0.0002,0.01,2.5118864315095823e-6,0.1,0.0,1200000.0000000002,184.0,0.028337955851390578,0.8977440559099369,0.000091106668694668
0.0002,0.01,2.5118864315095823e-6,0.1,0.0,1400000.0000000005,184.0,0.028334753971036974,0.8976491990251374,0.0001226076426518351
0.0002,0.01,2.5118864315095823e-6,0.1,0.0,1600000.0,184.0,0.02833637692249186,0.8976491075776865,0.00015960796823983152
0.0002,0.01,2.5118864315095823e-6,0.1,0.0,1800000.0000000002,184.0,0.028336196917075136,0.8977600540201416,0.00038892685290848727
0.0002,0.01,2.5118864315095823e-6,0.1,0.0,2000000.0,184.0,0.02833680425555232,0.8978503036129251,0.00010834632984518386
0.0002,0.01,3.981071705534969e-6,0.001,0.0,-2000000.0,184.0,0.02838008652857919,0.8976399867059722,2.728495228189928e-6
0.0002,0.01,3.981071705534969e-6,0.001,0.0,-1800000.0,184.0,0.02833166124661552,0.8976400692274887,0.00004733433941781339
0.0002,0.01,3.981071705534969e-6,0.001,0.0,-1600000.0,184.0,0.028320057132482302,0.8976397099212869,0.00004913901264012656
0.0002,0.01,3.981071705534969e-6,0.001,0.0,-1400000.0,184.0,0.028301769107152222,0.8976435729628393,0.00008299364722698065
0.0002,0.01,3.981071705534969e-6,0.001,0.0,-1200000.0,184.0,0.02826937647018184,0.8946638569389901,0.000113644610838053
0.0002,0.01,3.981071705534969e-6,0.001,0.0,-1000000.0,184.0,0.028305107697038357,0.8872271646144279,0.00008403472996897459
0.0002,0.01,3.981071705534969e-6,0.001,0.0,-799999.9999999998,184.0,0.028396095802469972,0.8323909858385343,0.033967655232141014
0.0002,0.01,3.981071705534969e-6,0.001,0.0,-599999.9999999999,184.0,0.02842242718080479,0.7347926397672147,0.10143392518673976
0.0002,0.01,3.981071705534969e-6,0.001,0.0,-399999.9999999999,184.0,0.02847864196386017,0.5406995121038219,0.24884348858043465
0.0002,0.01,3.981071705534969e-6,0.001,0.0,-199999.99999999994,184.0,0.0285295043709276,0.38320503098931313,0.4064932151007199
0.0002,0.01,3.981071705534969e-6,0.001,0.0,0.0,184.0,0.028587661560878018,0.25636011007825615,0.6233983064887598
0.0002,0.01,3.981071705534969e-6,0.001,0.0,200000.00000000017,184.0,0.028614279387420248,0.3245484326057644,0.5724197012687559
0.0002,0.01,3.981071705534969e-6,0.001,0.0,400000.00000000035,184.0,0.02845170394113577,0.8957072686838978,0.0017671419369151076
0.0002,0.01,3.981071705534969e-6,0.001,0.0,600000.0000000001,184.0,0.028421927134804768,0.8560421981105245,0.03636064163815155
0.0002,0.01,3.981071705534969e-6,0.001,0.0,800000.0000000002,184.0,0.028412215367185627,0.8971600908019544,0.00045188987998592
0.0002,0.01,3.981071705534969e-6,0.001,0.0,1000000.0,184.0,0.028397790220176418,0.8972611162150484,0.0003387040242610767
0.0002,0.01,3.981071705534969e-6,0.001,0.0,1200000.0000000002,184.0,0.02839369757231946,0.8973647116951982,0.000280671625418758
0.0002,0.01,3.981071705534969e-6,0.001,0.0,1400000.0000000005,184.0,0.02839077696754194,0.8972886974534547,0.00015088114058716502
0.0002,0.01,3.981071705534969e-6,0.001,0.0,1600000.0,184.0,0.028393944746788212,0.8973671026526282,0.0002294588440285825
0.0002,0.01,3.981071705534969e-6,0.001,0.0,1800000.0000000002,184.0,0.028394540223808204,0.8974344023972035,0.00018412401983285435
0.0002,0.01,3.981071705534969e-6,0.001,0.0,2000000.0,184.0,0.02839528539933149,0.8973865395709419,0.00024868512109929347
