stage,detuning_hz,intensity_prefactor,singlet,triplet_m,triplet_0,triplet_p
AP2_end_to_end,37500.0,4.216965034285822,0.9992442258554437,0.9994459144485621,0.9991532976873321,0.9994421341643405
AP2_end_to_end,37500.0,8.25404185268019,0.9991357649708994,0.9989640266086831,0.9991413344910436,0.9989564414958771
AP2_end_to_end,37500.0,16.155980984398745,0.9991134671788466,0.9985711886170716,0.9991117758411445,0.998569156410159
AP2_end_to_end,37500.0,31.622776601683793,0.999078669284856,0.9985544539942345,0.9990763262583193,0.9985504001560983
AP2_end_to_end,125000.0,0.01,0.10935335274452271,0.11425229561534044,0.13865229598908074,0.11428406259136048
AP2_end_to_end,125000.0,0.019573417814876606,0.21090441932788592,0.21162520520916675,0.251171709597999,0.21166357463548122
AP2_end_to_end,125000.0,0.03831186849557289,0.38229778382617857,0.37164134156379464,0.43170702766372954,0.371678828885124
AP2_end_to_end,125000.0,0.07498942093324558,0.6256892148577844,0.5978426122260602,0.6695398281246076,0.5978594044823573
AP2_end_to_end,125000.0,0.14677992676220697,0.8636653575749695,0.8424175916489888,0.8794441268180632,0.8423994528259202
AP2_end_to_end,125000.0,0.28729848333536656,0.9665603694245752,0.986161406780844,0.9776636681768581,0.9861582556509896
AP2_end_to_end,125000.0,0.5623413251903491,0.9997817745539413,0.9987813139801996,0.9992606258378605,0.9987781838994279
AP2_end_to_end,125000.0,1.1006941712522103,0.9985892136360012,0.999455973329763,0.9984592623605534,0.9994540303443582
AP2_end_to_end,125000.0,2.1544346900318843,0.9994471824749468,0.9987754982116037,0.9992504561836529,0.9987806702928633
AP2_end_to_end,125000.0,4.216965034285822,0.9987506735053492,0.998785452375812,0.999116036267196,0.9987778237599231
AP2_end_to_end,125000.0,8.25404185268019,0.9992623940493012,0.9995739516001221,0.9991644839664839,0.9995752794533119
AP2_end_to_end,125000.0,16.155980984398745,0.999199865121818,0.9990359029302892,0.9991984298900463,0.9990440158828882
AP2_end_to_end,125000.0,31.622776601683793,0.9991699245685751,0.9986252801559546,0.9991816630132253,0.9986234947777787
AP2_end_to_end,212500.0,0.01,0.09370836612434301,0.07755751422206913,0.08797246130247822,0.07758028455029777
AP2_end_to_end,212500.0,0.019573417814876606,0.16898609518935834,0.148652134951098,0.17085658550190763,0.14867585775604902
AP2_end_to_end,212500.0,0.03831186849557289,0.2956602907603736,0.27302243036049123,0.3161954036198835,0.27303616353576554
AP2_end_to_end,212500.0,0.07498942093324558,0.4816466372775171,0.46990598773143377,0.537969845426939,0.4698871204110057
AP2_end_to_end,212500.0,0.14677992676220697,0.6949806789166614,0.7293205230024665,0.7860382677656824,0.7292678367609333
AP2_end_to_end,212500.0,0.28729848333536656,0.8985953424159372,0.9348950273597179,0.9310498648034176,0.9349054000258755
AP2_end_to_end,212500.0,0.5623413251903491,0.9848943775554819,0.9872960116129771,0.9976265252889184,0.987292193252918
AP2_end_to_end,212500.0,1.1006941712522103,0.9966318241169795,0.998515357879759,0.9997653931249081,0.9985117957342263
AP2_end_to_end,212500.0,2.1544346900318843,0.9988008026536348,0.9989512566527027,0.9998749418245549,0.9989500805386107
AP2_end_to_end,212500.0,4.216965034285822,0.9979658193088219,0.997662177062329,0.9994522135983565,0.9976634873572455
AP2_end_to_end,212500.0,8.25404185268019,0.9995786334693593,0.9995323024358668,0.9995684689035899,0.9995375746923807
AP2_end_to_end,212500.0,16.155980984398745,0.9985282699776917,0.999580691676742,0.9993246378909921,0.9995847298326355
AP2_end_to_end,212500.0,31.622776601683793,0.9960473162120926,0.9988820685969683,0.9991054661469156,0.9988785377997053
AP2_end_to_end,300000.0,0.01,0.004116530054505822,0.022156196206546703,0.03033881088263871,0.022157500573269748
AP2_end_to_end,300000.0,0.019573417814876606,0.009580147758640913,0.046922531529835824,0.06293442335479926,0.04692017796425356
AP2_end_to_end,300000.0,0.03831186849557289,0.02118215321850904,0.09597987968598458,0.12613384105203504,0.09596667718986875
AP2_end_to_end,300000.0,0.07498942093324558,0.045984244493608294,0.19042180540915798,0.24394854306515046,0.19038538059288865
AP2_end_to_end,300000.0,0.14677992676220697,0.09976373162556373,0.36068481977410793,0.4451773945766506,0.36063607998927505
AP2_end_to_end,300000.0,0.28729848333536656,0.18877278766596986,0.5885423862077043,0.6890920482796473,0.5886052358567596
AP2_end_to_end,300000.0,0.5623413251903491,0.2434952258889293,0.7748883464999488,0.8674325948374659,0.7748914384253962
AP2_end_to_end,300000.0,1.1006941712522103,0.3298555841123004,0.9224195703373187,0.9720305797442581,0.9224344147253736
AP2_end_to_end,300000.0,2.1544346900318843,0.39031779520252907,0.983116429733691,0.9834396993242343,0.9831401419129772
AP2_end_to_end,300000.0,4.216965034285822,0.37618624845764426,0.9932913467114872,0.9842713594288808,0.9932902394334933
AP2_end_to_end,300000.0,8.25404185268019,0.2838643722247921,0.9722653396185135,0.9670286484454385,0.9722692434735726
AP2_end_to_end,300000.0,16.155980984398745,0.19957675747142478,0.9480995059585516,0.9567927338233625,0.94807043007496
AP2_end_to_end,300000.0,31.622776601683793,0.09879092824533864,0.8890423882939136,0.9297691676399364,0.8889502353139976
AP2_end_to_end,387500.0,0.01,0.0005693293885462676,0.0005222019858612256,0.0005260576709247777,0.0005220892138990155
AP2_end_to_end,387500.0,0.019573417814876606,0.000569749531187492,0.0005242615479567111,0.0005171232039546132,0.0005241067161362906
AP2_end_to_end,387500.0,0.03831186849557289,0.0005683116454875916,0.0005328334920353634,0.0005066390827037444,0.0005326188853888933
AP2_end_to_end,387500.0,0.07498942093324558,0.0005607955198551818,0.0005587435756372955,0.0005009521875005335,0.0005584608686733869
AP2_end_to_end,387500.0,0.14677992676220697,0.0005372355712089249,0.0006204766968968688,0.0005284833041705876,0.0006202089571817396
AP2_end_to_end,387500.0,0.28729848333536656,0.000497920214788846,0.0006771738236415197,0.0006462994167814653,0.0006773430478570291
AP2_end_to_end,387500.0,0.5623413251903491,0.0005774906923119131,0.0004108229973543618,0.0005506823221120518,0.000411262897147246
AP2_end_to_end,387500.0,1.1006941712522103,0.00048057803497482995,0.0008330012262329483,0.0007876879114793286,0.0008330384102199202
AP2_end_to_end,387500.0,2.1544346900318843,0.000444544232865478,0.0007689342072466383,0.0008660550685548123,0.0007700125495165557
AP2_end_to_end,387500.0,4.216965034285822,0.0004969013978131258,0.00042325942343323465,0.00024988207669212676,0.00042454344151540756
AP2_end_to_end,387500.0,8.25404185268019,0.00039298801243342916,0.0005523950165982128,0.0001745681005104343,0.0005540170583204969
AP2_end_to_end,387500.0,16.155980984398745,0.0003558102392088553,0.000936767645394525,0.000924433159702201,0.0009377810408722224
AP2_end_to_end,387500.0,31.622776601683793,0.0008045450731119638,0.0008799914501966556,0.00072348337216323,0.0008790044753779509
AP2_end_to_end,475000.0,0.01,0.0005178141056522252,0.0004954300952760798,0.0005186988454471563,0.0004955352479457934
AP2_end_to_end,475000.0,0.019573417814876606,0.0005196568729503648,0.0004942797723591779,0.0005201318154114726,0.0004943789536109401
AP2_end_to_end,475000.0,0.03831186849557289,0.0005227297270190955,0.0004924571224380831,0.0005222913612867843,0.0004925444434731682
AP2_end_to_end,475000.0,0.07498942093324558,0.0005277312703529373,0.0004898757060870992,0.0005250868660153911,0.000489937718632317
AP2_end_to_end,475000.0,0.14677992676220697,0.0005346152334944755,0.00048778237586698665,0.0005264574482281572,0.00048778970149904405
AP2_end_to_end,475000.0,0.28729848333536656,0.0005368147667178959,0.0004932586183804852,0.0005169171589075772,0.0004931703585741383
AP2_end_to_end,475000.0,0.5623413251903491,0.0005110149445028409,0.0005184617237934821,0.0004874435638519313,0.0005183784069580303
AP2_end_to_end,475000.0,1.1006941712522103,0.0005225934039211914,0.0004977744217994954,0.0005271656184539255,0.0004978699260915965
AP2_end_to_end,475000.0,2.1544346900318843,0.0005122758903433272,0.0005079809389377817,0.0005241567424077833,0.0005081066629297641
AP2_end_to_end,475000.0,4.216965034285822,0.0005055161430886577,0.0005226746420527898,0.0004951651524391077,0.0005226246670597831
AP2_end_to_end,475000.0,8.25404185268019,0.0005032747109327909,0.0005239081649882861,0.0005316317306284374,0.0005239289961556111
AP2_end_to_end,475000.0,16.155980984398745,0.0005182290886525763,0.0005037380923481213,0.000521717674578766,0.0005036943445987698
AP2_end_to_end,475000.0,31.622776601683793,0.000542832342799287,0.0005169403003985483,0.0005242499629648488,0.0005170196673008286
AP2_end_to_end,562500.0,0.01,0.0005132395923258872,0.0004942560917922138,0.00045492716329538697,0.00049414415352082
AP2_end_to_end,562500.0,0.019573417814876606,0.0005129241957996621,0.0004952673347276787,0.00045426050014202356,0.0004951662457187758
AP2_end_to_end,562500.0,0.03831186849557289,0.0005120143407416954,0.0004967109218065452,0.0004534555800365711,0.0004966293363628733
AP2_end_to_end,562500.0,0.07498942093324558,0.000509384310059431,0.0004983921086741744,0.000453072776059479,0.0004983470261601054
AP2_end_to_end,562500.0,0.14677992676220697,0.0005018904524730395,0.0004986707624699217,0.00045562262783241267,0.0004986942244958224
AP2_end_to_end,562500.0,0.28729848333536656,0.0004830220586686383,0.0004907989674749172,0.00046917952360315873,0.000490929277139437
AP2_end_to_end,562500.0,0.5623413251903491,0.0004593579196295302,0.00046338776315134084,0.0005003080965304637,0.0004635290130202258
AP2_end_to_end,562500.0,1.1006941712522103,0.0005075675589502691,0.0004754955891825791,0.00046970108242276815,0.0004753220357075663
AP2_end_to_end,562500.0,2.1544346900318843,0.0004691949982411262,0.0004552040524682881,0.0005032167118174588,0.00045523348494126015
AP2_end_to_end,562500.0,4.216965034285822,0.0005134805733856316,0.0004910843718461851,0.0004556841158688618,0.0004909322701754928
AP2_end_to_end,562500.0,8.25404185268019,0.0004808612072290516,0.00046297400370441216,0.000488573165673762,0.00046310094145991343
AP2_end_to_end,562500.0,16.155980984398745,0.0004636565394394154,0.0005027775563560448,0.0005022364320660664,0.0005027108379903493
AP2_end_to_end,562500.0,31.622776601683793,0.0005178088140518413,0.0004979161026678973,0.0004664982536072483,0.0004978208146885379
AP2_end_to_end,650000.0,0.01,0.00043602500803355775,0.0004334407612672674,0.00043428208334980826,0.000433450893474854
AP2_end_to_end,650000.0,0.019573417814876606,0.00043600993148637285,0.00043342844993193565,0.00043427778883646387,0.000433438248548653
AP2_end_to_end,650000.0,0.03831186849557289,0.00043597474933689456,0.00043341317115128613,0.00043425517227744387,0.0004334222926983447
AP2_end_to_end,650000.0,0.07498942093324558,0.0004358891999499605,0.0004334025599038689,0.00043417838161652307,0.0004334103456231611
AP2_end_to_end,650000.0,0.14677992676220697,0.000435676893155289,0.0004334328092680547,0.0004339489375951164,0.00043343764322274926
AP2_end_to_end,650000.0,0.28729848333536656,0.00043518905234697056,0.0004336326342900143,0.00043335130681687063,0.0004336312100367146
AP2_end_to_end,650000.0,0.5623413251903491,0.00043453965949245913,0.0004342494244932046,0.000432415781896326,0.00043423972054201505
AP2_end_to_end,650000.0,1.1006941712522103,0.0004357000226190949,0.0004344415391380046,0.0004337152967027284,0.00043444486203691286
AP2_end_to_end,650000.0,2.1544346900318843,0.00043457519447866443,0.00043425188195765456,0.0004326779425292223,0.00043424245196929667
AP2_end_to_end,650000.0,4.216965034285822,0.0004350442903097904,0.0004347202456635856,0.00043324741040633743,0.0004347132386331434
AP2_end_to_end,650000.0,8.25404185268019,0.00043643389958804204,0.0004353344330625467,0.0004352560589561001,0.0004353388286326951
AP2_end_to_end,650000.0,16.155980984398745,0.0004368819765352666,0.00043529265433636747,0.00043567611080665424,0.0004352850407163129
AP2_end_to_end,650000.0,31.622776601683793,0.0004360362084761548,0.00043037132224121877,0.0004345177431944563,0.00043035987306903325
AP2_end_to_end,737500.0,0.01,0.0003935781915288703,0.0003892856652439475,0.00038944634281713785,0.0003892837725998812
AP2_end_to_end,737500.0,0.019573417814876606,0.0003935612525679949,0.0003892789596766924,0.00038943162368505014,0.0003892773585198437
AP2_end_to_end,737500.0,0.03831186849557289,0.00039353702390436884,0.00038927054504711296,0.00038941186922688425,0.00038926948379868723
AP2_end_to_end,737500.0,0.07498942093324558,0.00039350153384631626,0.00038926230430349026,0.0003893880571197044,0.000389262212200109
AP2_end_to_end,737500.0,0.14677992676220697,0.00039344703202739983,0.00038926301977227875,0.0003893688773748133,0.0003892648136912712
AP2_end_to_end,737500.0,0.28729848333536656,0.0003933572437219737,0.00038929771578087065,0.00038938720492868594,0.0003893023850733157
AP2_end_to_end,737500.0,0.5623413251903491,0.00039321343624606505,0.000389330850010737,0.00038951529934058455,0.0003893352917328064
AP2_end_to_end,737500.0,1.1006941712522103,0.00039310510200386167,0.00038879799030979833,0.00038955364810209337,0.0003887947579630809
AP2_end_to_end,737500.0,2.1544346900318843,0.00039294371761270356,0.0003892298410546294,0.00038919638260735033,0.00038922714455650676
AP2_end_to_end,737500.0,4.216965034285822,0.00039270508665299053,0.0003887831365519672,0.00038906883507618155,0.000388785656050426
AP2_end_to_end,737500.0,8.25404185268019,0.00039244976835289174,0.00038830992162288005,0.00038876084867223767,0.000388303764862996
AP2_end_to_end,737500.0,16.155980984398745,0.0003919956821287595,0.0003883969788353773,0.0003888029724793949,0.0003883987484234665
AP2_end_to_end,737500.0,31.622776601683793,0.00039126649793239305,0.0003708944699124296,0.00038812461608123214,0.0003708400139326982
AP2_end_to_end,825000.0,0.01,0.0003672134353787498,0.0003643473148068614,0.0003600794531789665,0.0003643460001863074
AP2_end_to_end,825000.0,0.019573417814876606,0.00036718301498183824,0.0003642996551339213,0.0003600543893020988,0.0003642987104943464
AP2_end_to_end,825000.0,0.03831186849557289,0.0003671413285057901,0.00036422305299071896,0.0003600185744777644,0.000364222453229034
AP2_end_to_end,825000.0,0.07498942093324558,0.00036708438302465523,0.0003640955819377563,0.00035996633902759693,0.0003640950027781599
AP2_end_to_end,825000.0,0.14677992676220697,0.0003670026898971715,0.00036389723955537604,0.0003598901222175129,0.0003638954639075159
AP2_end_to_end,825000.0,0.28729848333536656,0.0003668676186865115,0.000363725852352682,0.0003597990396972421,0.0003637206075828953
AP2_end_to_end,825000.0,0.5623413251903491,0.00036669285083869345,0.00036391709943200224,0.0003597279157664885,0.00036391293319994796
AP2_end_to_end,825000.0,1.1006941712522103,0.0003665015664710412,0.0003634194822852591,0.00035954033079383594,0.000363423977407453
AP2_end_to_end,825000.0,2.1544346900318843,0.0003661716807013861,0.0003633228622931843,0.0003591936822453956,0.0003633320876032961
AP2_end_to_end,825000.0,4.216965034285822,0.00036576406334607294,0.00036293005933567783,0.00035887675278607485,0.00036292178851085474
AP2_end_to_end,825000.0,8.25404185268019,0.00036510887882510194,0.00036228432633440887,0.00035830573445068685,0.0003622936452648298
AP2_end_to_end,825000.0,16.155980984398745,0.00036427289672528486,0.0003614040042054163,0.0003577003983966774,0.00036139978107035687
AP2_end_to_end,825000.0,31.622776601683793,0.00036307341258460775,0.0003480434137451549,0.00035653713238472263,0.0003480447759400482
AP2_end_to_end,912500.0,0.01,0.0003274025738298636,0.00032574835850691166,0.00032908837556401815,0.00032576941023533805
AP2_end_to_end,912500.0,0.019573417814876606,0.00032736518557107677,0.00032553680626536385,0.0003290519193442345,0.0003255629140288385
AP2_end_to_end,912500.0,0.03831186849557289,0.00032731492656982254,0.00032487029211723757,0.0003290003278793524,0.00032489997770417366
AP2_end_to_end,912500.0,0.07498942093324558,0.00032724410029857205,0.00032294703263696135,0.0003289264830092937,0.00032297141664830366
AP2_end_to_end,912500.0,0.14677992676220697,0.00032712088189200763,0.000317311854818287,0.0003288224436078975,0.00031731090737189443
AP2_end_to_end,912500.0,0.28729848333536656,0.0003268817786165488,0.000303947660115546,0.0003287009044319716,0.00030395300987696696
AP2_end_to_end,912500.0,0.5623413251903491,0.0003268079984416441,0.00029344162795493666,0.00032855385273251436,0.00029347585002400075
AP2_end_to_end,912500.0,1.1006941712522103,0.00032634946635318315,0.000252906352183326,0.0003282360875415681,0.0002529697560413436
AP2_end_to_end,912500.0,2.1544346900318843,0.0003261667543236635,0.00019939885455366442,0.00032792736632173824,0.0001994507638551106
AP2_end_to_end,912500.0,4.216965034285822,0.0003254993824941233,0.00009760315802740076,0.00032729118295421336,0.00009768333339292441
AP2_end_to_end,912500.0,8.25404185268019,0.0003245426837852742,4.641800660118621e-6,0.00032653779624613674,4.659670742080092e-6
AP2_end_to_end,912500.0,16.155980984398745,0.0003241170458640002,4.515659174444003e-6,0.0003255121295123046,4.538228755615241e-6
AP2_end_to_end,912500.0,31.622776601683793,0.0003220314055167968,0.00003987980794051727,0.00032441243030400515,0.00003986928693589246
AP2_end_to_end,1000000.0,0.01,0.0003037520433146506,0.00029665677167109563,0.0002994175138212668,0.00029662578895135944
AP2_end_to_end,1000000.0,0.019573417814876606,0.0003021752642145365,0.0002928210525593302,0.00029954558858850353,0.00029279451283551047
AP2_end_to_end,1000000.0,0.03831186849557289,0.00030023416431414717,0.00028627788112969,0.0002996495504198892,0.0002862764971342746
AP2_end_to_end,1000000.0,0.07498942093324558,0.00029935014931079505,0.0002771286396305186,0.00029934249477442675,0.00027719464453740677
AP2_end_to_end,1000000.0,0.14677992676220697,0.000300541956546903,0.00027006898901441186,0.00029730060759931756,0.0002702285830124817
AP2_end_to_end,1000000.0,0.28729848333536656,0.0002774715719181266,0.00026822255335470676,0.00029246182404013576,0.00026824393867317265
AP2_end_to_end,1000000.0,0.5623413251903491,0.0001707970896954041,0.00018270386909596172,0.00029862165875077376,0.00018228658454406204
AP2_end_to_end,1000000.0,1.1006941712522103,0.00019169159664879498,0.00009232361946596937,0.00029217107823428096,0.00009264453034058745
AP2_end_to_end,1000000.0,2.1544346900318843,0.00011311692442789539,0.000018392075256684005,0.00030179035784572226,0.000018298585659288176
AP2_end_to_end,1000000.0,4.216965034285822,3.008411007367985e-6,1.0283636630043086e-7,0.00027020255688322973,9.351535140765949e-8
AP2_end_to_end,1000000.0,8.25404185268019,4.598294408028612e-6,0.000012167287065882262,0.00026170204217563624,0.000012171647502152357
AP2_end_to_end,1000000.0,16.155980984398745,0.00001742885948390729,0.000014717191455180612,0.00030167457673883734,0.000014708563193756255
AP2_end_to_end,1000000.0,31.622776601683793,4.831515413983893e-6,0.00001940914643006755,0.0002874360106623214,0.00001943132829590849
